iter	MultiClassOneVsAll
1512	0.1958408745
1513	0.1957294999
1514	0.1956178785
1515	0.1955074723
1516	0.1953979537
1517	0.1952879968
1518	0.1951790632
1519	0.1950694525
1520	0.1949602641
1521	0.1948504625
1522	0.1947417142
1523	0.1946378511
1524	0.194529314
1525	0.1944245026
1526	0.1943176502
1527	0.1942080681
1528	0.1941034638
1529	0.1939936721
1530	0.1938858832
1531	0.193779962
1532	0.1936752688
1533	0.1935679428
1534	0.1934620307
1535	0.1933542156
1536	0.1932456521
1537	0.1931369238
1538	0.1930286621
1539	0.1929205214
1540	0.1928149702
1541	0.1927058985
1542	0.1925992755
1543	0.1924944887
1544	0.1923900059
1545	0.1922835705
1546	0.19217526
1547	0.1920690749
1548	0.1919631893
1549	0.191857718
1550	0.1917553954
1551	0.1916492482
1552	0.1915476137
1553	0.1914417272
1554	0.1913357541
1555	0.1912338338
1556	0.1911303757
1557	0.1910269925
1558	0.1909231857
1559	0.1908189857
1560	0.1907143022
1561	0.1906096708
1562	0.1905055793
1563	0.190401448
1564	0.1902978133
1565	0.1901939895
1566	0.1900892648
1567	0.1899860294
1568	0.1898823523
1569	0.189778846
1570	0.189674405
1571	0.1895720346
1572	0.1894717553
1573	0.1893689286
1574	0.1892662627
1575	0.1891615407
1576	0.1890598349
1577	0.1889626624
1578	0.1888591303
1579	0.1887533334
1580	0.1886501313
1581	0.1885475111
1582	0.1884447584
1583	0.1883420877
1584	0.1882440308
1585	0.188141398
1586	0.188039569
1587	0.1879408713
1588	0.187838327
1589	0.1877376345
1590	0.1876363
1591	0.1875389409
1592	0.187436828
1593	0.1873348701
1594	0.1872358167
1595	0.1871378514
1596	0.1870365605
1597	0.1869372377
1598	0.1868356505
1599	0.1867348975
1600	0.1866338796
1601	0.1865345911
1602	0.1864337903
1603	0.1863324618
1604	0.1862368772
1605	0.1861366452
1606	0.1860365468
1607	0.1859385939
1608	0.1858379215
1609	0.1857397956
1610	0.1856392454
1611	0.185539706
1612	0.1854394203
1613	0.1853402784
1614	0.1852394842
1615	0.1851401371
1616	0.1850427303
1617	0.1849434918
1618	0.18484479
1619	0.1847461542
1620	0.184648773
1621	0.184553957
1622	0.1844543573
1623	0.1843532276
1624	0.1842555846
1625	0.1841577617
1626	0.1840594024
1627	0.1839617973
1628	0.1838630184
1629	0.1837718567
1630	0.1836726521
1631	0.1835771909
1632	0.1834788935
1633	0.1833884148
1634	0.1832922928
1635	0.1831958985
1636	0.1830997884
1637	0.1830015382
1638	0.1829127517
1639	0.1828164118
1640	0.1827189155
1641	0.1826227766
1642	0.1825260528
1643	0.1824306454
1644	0.182333278
1645	0.1822382348
1646	0.182145987
1647	0.1820512275
1648	0.1819565468
1649	0.1818620233
1650	0.1817668586
1651	0.181671402
1652	0.1815808068
1653	0.1814849337
1654	0.1813922355
1655	0.1812973762
1656	0.1812022774
1657	0.1811074269
1658	0.1810131222
1659	0.1809183795
1660	0.1808228848
1661	0.1807283187
1662	0.180635384
1663	0.1805398745
1664	0.1804449943
1665	0.1803479977
1666	0.1802535866
1667	0.1801586843
1668	0.1800652819
1669	0.1799719512
1670	0.1798776518
1671	0.1797845992
1672	0.1796917162
1673	0.1796021811
1674	0.1795087977
1675	0.1794166149
1676	0.1793248198
1677	0.179231135
1678	0.1791391313
1679	0.1790466517
1680	0.1789559509
1681	0.1788633981
1682	0.1787705088
1683	0.1786810838
1684	0.1785884019
1685	0.1784972995
1686	0.1784056949
1687	0.1783150558
1688	0.1782246803
1689	0.1781337544
1690	0.1780431442
1691	0.1779529701
1692	0.1778628313
1693	0.177773996
1694	0.1776838453
1695	0.1775940706
1696	0.1775040474
1697	0.1774172109
1698	0.1773305923
1699	0.177238205
1700	0.1771478042
1701	0.177056358
1702	0.1769684416
1703	0.1768806676
1704	0.1767929001
1705	0.1767008442
1706	0.1766108562
1707	0.1765227002
1708	0.1764341396
1709	0.1763440642
1710	0.1762532899
1711	0.1761653939
1712	0.1760745953
1713	0.175984951
1714	0.175895771
1715	0.1758092479
1716	0.1757251739
1717	0.1756389305
1718	0.1755496472
1719	0.1754625701
1720	0.1753733543
1721	0.1752843638
1722	0.175203137
1723	0.1751117764
1724	0.1750226145
1725	0.1749346529
1726	0.1748459753
1727	0.1747576001
1728	0.1746696571
1729	0.1745810904
1730	0.1744951886
1731	0.174411193
1732	0.1743253432
1733	0.1742372493
1734	0.1741538537
1735	0.1740698711
1736	0.1739817165
1737	0.1738936321
1738	0.1738106025
1739	0.1737249584
1740	0.1736410862
1741	0.1735630173
1742	0.1734765071
1743	0.1733910587
1744	0.1733059796
1745	0.1732189303
1746	0.1731346887
1747	0.1730554042
1748	0.1729732033
1749	0.172889351
1750	0.1728038244
1751	0.1727189589
1752	0.1726342031
1753	0.1725493255
1754	0.1724654095
1755	0.1723801527
1756	0.1722931544
1757	0.1722099253
1758	0.172131713
1759	0.1720482286
1760	0.1719673549
1761	0.1718827429
1762	0.1717998318
1763	0.1717155284
1764	0.1716325936
1765	0.1715491256
1766	0.1714683856
1767	0.1713848408
1768	0.1713081816
1769	0.1712267049
1770	0.17114219
1771	0.1710621841
1772	0.1709777816
1773	0.1709002358
1774	0.1708201275
1775	0.17073943
1776	0.1706564567
1777	0.1705744952
1778	0.1704960922
1779	0.1704122767
1780	0.1703348099
1781	0.1702595633
1782	0.1701770989
1783	0.1700941386
1784	0.1700127948
1785	0.1699300844
1786	0.1698466242
1787	0.1697656226
1788	0.1696904551
1789	0.1696090106
1790	0.169531664
1791	0.1694496786
1792	0.1693709076
1793	0.1692926056
1794	0.1692119806
1795	0.1691311933
1796	0.1690499868
1797	0.1689683085
1798	0.1688877229
1799	0.1688062446
1800	0.168724391
1801	0.1686431774
1802	0.1685681451
1803	0.1684890114
1804	0.1684089022
1805	0.1683287877
1806	0.1682501203
1807	0.1681686856
1808	0.1680876486
1809	0.1680060926
1810	0.1679258603
1811	0.1678455947
1812	0.1677646662
1813	0.1676848762
1814	0.1676065315
1815	0.1675261872
1816	0.1674498063
1817	0.1673701158
1818	0.1672903722
1819	0.1672081705
1820	0.1671282458
1821	0.167048496
1822	0.1669704199
1823	0.1668914138
1824	0.1668131107
1825	0.1667333632
1826	0.166653005
1827	0.1665710034
1828	0.1664899092
1829	0.1664143556
1830	0.1663371354
1831	0.1662638356
1832	0.1661856049
1833	0.1661079717
1834	0.1660334578
1835	0.165958839
1836	0.1658841031
1837	0.165807418
1838	0.165729839
1839	0.1656520556
1840	0.1655749472
1841	0.1654971675
1842	0.16541873
1843	0.1653400768
1844	0.1652648858
1845	0.1651856599
1846	0.1651113671
1847	0.16503241
1848	0.1649537696
1849	0.1648792144
1850	0.1648076296
1851	0.1647318413
1852	0.1646566625
1853	0.1645805916
1854	0.1645073662
1855	0.1644336667
1856	0.1643550421
1857	0.1642784737
1858	0.1642016724
1859	0.1641230414
1860	0.1640458648
1861	0.1639692482
1862	0.1638895161
1863	0.1638165192
1864	0.1637403567
1865	0.1636651324
1866	0.1635928083
1867	0.1635205005
1868	0.1634450835
1869	0.163372396
1870	0.163301097
1871	0.163224418
1872	0.1631576418
1873	0.1630812229
1874	0.1630067649
1875	0.1629317825
1876	0.1628565592
1877	0.1627815443
1878	0.1627019968
1879	0.1626251284
1880	0.1625499497
1881	0.16247747
1882	0.1624047776
1883	0.1623282604
1884	0.1622587665
1885	0.1621851548
1886	0.1621111177
1887	0.1620376195
1888	0.1619679214
1889	0.1618943521
1890	0.1618236312
1891	0.1617504005
1892	0.1616762218
1893	0.1616065787
1894	0.1615323646
1895	0.1614588716
1896	0.1613860647
1897	0.1613098275
1898	0.1612345496
1899	0.1611647048
1900	0.1610876861
1901	0.1610140519
1902	0.1609406271
1903	0.1608658438
1904	0.1607940855
1905	0.1607233814
1906	0.1606528613
1907	0.1605821225
1908	0.1605088622
1909	0.1604398584
1910	0.1603661917
1911	0.1602932509
1912	0.1602214395
1913	0.1601541296
1914	0.1600837137
1915	0.1600137438
1916	0.1599403984
1917	0.1598697952
1918	0.1597964565
1919	0.159724982
1920	0.1596526495
1921	0.1595851003
1922	0.1595128621
1923	0.1594402133
1924	0.1593696297
1925	0.1592977677
1926	0.1592258056
1927	0.1591540611
1928	0.1590826315
1929	0.1590110394
1930	0.1589399902
1931	0.1588699374
1932	0.1587985592
1933	0.1587268385
1934	0.1586550551
1935	0.1585854007
1936	0.1585166006
1937	0.1584546255
1938	0.15838292
1939	0.1583131385
1940	0.1582440018
1941	0.1581743317
1942	0.1581067121
1943	0.1580357499
1944	0.1579677859
1945	0.15790334
1946	0.157836655
1947	0.1577655161
1948	0.1577033406
1949	0.1576345722
1950	0.1575718008
1951	0.1574979776
1952	0.1574305042
1953	0.1573609716
1954	0.1572934435
1955	0.1572227383
1956	0.1571521303
1957	0.1570840995
1958	0.157015643
1959	0.156942396
1960	0.1568719713
1961	0.1568055269
1962	0.1567384299
1963	0.1566705035
1964	0.15660395
1965	0.1565356698
1966	0.1564671426
1967	0.1563998745
1968	0.1563327623
1969	0.1562685556
1970	0.1562028932
1971	0.1561347524
1972	0.1560682008
1973	0.1560040563
1974	0.1559393619
1975	0.1558697466
1976	0.1558008976
1977	0.1557327953
1978	0.1556655677
1979	0.1555978585
1980	0.155529256
1981	0.1554683495
1982	0.1554014272
1983	0.1553330535
1984	0.1552639033
1985	0.1551994436
1986	0.1551368018
1987	0.155071789
1988	0.1550058169
1989	0.1549397617
1990	0.1548739854
1991	0.1548036086
1992	0.1547360517
1993	0.1546697269
1994	0.154604919
1995	0.1545381666
1996	0.1544717016
1997	0.1544064488
1998	0.1543395812
1999	0.1542714033
2000	0.154205876
2001	0.1541408057
2002	0.1540763656
2003	0.1540108343
2004	0.1539494944
2005	0.1538850698
2006	0.153821519
2007	0.1537573983
2008	0.1536998602
2009	0.1536365428
2010	0.1535752627
2011	0.1535100031
2012	0.1534478895
2013	0.1533856321
2014	0.153323773
2015	0.1532573776
2016	0.1531912095
2017	0.1531258667
2018	0.153061751
2019	0.152993881
2020	0.152932437
2021	0.1528683282
2022	0.1528068384
2023	0.1527425371
2024	0.1526749762
2025	0.1526103419
2026	0.1525446695
2027	0.1524815819
2028	0.1524202054
2029	0.1523568654
2030	0.1522933919
2031	0.1522313565
2032	0.152168267
2033	0.15210549
2034	0.1520411855
2035	0.1519750825
2036	0.1519127398
2037	0.1518488158
2038	0.1517852158
2039	0.1517227679
2040	0.1516582486
2041	0.1515942182
2042	0.15153221
2043	0.1514716057
2044	0.1514058631
2045	0.1513431184
2046	0.1512835707
2047	0.1512197546
2048	0.1511596326
2049	0.1510972992
2050	0.1510367141
2051	0.1509721808
2052	0.1509116172
2053	0.1508505527
2054	0.1507899974
2055	0.150723313
2056	0.1506602275
2057	0.1506004347
2058	0.1505383757
2059	0.1504817186
2060	0.1504205591
2061	0.1503580237
2062	0.1502943219
2063	0.1502334966
2064	0.150172173
2065	0.1501139062
2066	0.1500513066
2067	0.1499894747
2068	0.1499240072
2069	0.1498625584
2070	0.1498010737
2071	0.1497402231
2072	0.1496791525
2073	0.1496224195
2074	0.1495624913
2075	0.1495053
2076	0.1494435163
2077	0.1493825484
2078	0.149321034
2079	0.1492669582
2080	0.1492084095
2081	0.1491460812
2082	0.1490857205
2083	0.1490272015
2084	0.1489676428
2085	0.148908468
2086	0.148851221
2087	0.1487905811
2088	0.1487290331
2089	0.1486647584
2090	0.148608734
2091	0.1485494601
2092	0.1484848882
2093	0.1484270882
2094	0.1483658821
2095	0.1483086641
2096	0.1482484499
2097	0.1481877867
2098	0.1481290373
2099	0.1480656928
2100	0.1480064661
2101	0.1479493727
2102	0.1478939901
2103	0.1478345293
2104	0.1477751734
2105	0.1477152529
2106	0.1476568504
2107	0.147595175
2108	0.1475365728
2109	0.1474759935
2110	0.1474171209
2111	0.1473571205
2112	0.1473021202
2113	0.1472431728
2114	0.1471799536
2115	0.1471240597
2116	0.1470677952
2117	0.1470103931
2118	0.1469507849
2119	0.1468931893
2120	0.1468329788
2121	0.1467789837
2122	0.1467243389
2123	0.1466622064
2124	0.1465999363
2125	0.1465392435
2126	0.1464787451
2127	0.1464167943
2128	0.1463583687
2129	0.1463001022
2130	0.1462447701
2131	0.1461854926
2132	0.1461299532
2133	0.1460755093
2134	0.1460188247
2135	0.1459664013
2136	0.145910757
2137	0.1458573544
2138	0.1457992029
2139	0.1457421292
2140	0.1456861339
2141	0.1456319093
2142	0.1455748219
2143	0.1455210058
2144	0.1454676413
2145	0.1454120793
2146	0.1453584348
2147	0.145304161
2148	0.1452468283
2149	0.1451863866
2150	0.1451308157
2151	0.1450730519
2152	0.1450178919
2153	0.1449632313
2154	0.1449108647
2155	0.1448556948
2156	0.1447966985
2157	0.1447411835
2158	0.1446900407
2159	0.1446381369
2160	0.1445808834
2161	0.1445308585
2162	0.1444772639
2163	0.1444243257
2164	0.1443697267
2165	0.1443177812
2166	0.1442661163
2167	0.1442091207
2168	0.1441560522
2169	0.1441011075
2170	0.144045471
2171	0.1439876415
2172	0.1439289903
2173	0.1438726494
2174	0.1438220759
2175	0.1437655505
2176	0.143714295
2177	0.143657369
2178	0.1436013549
2179	0.1435462251
2180	0.1434911087
2181	0.1434343725
2182	0.1433846507
2183	0.1433258292
2184	0.1432715648
2185	0.1432132233
2186	0.143157732
2187	0.1430978667
2188	0.1430410732
2189	0.1429876555
2190	0.1429334507
2191	0.1428853867
2192	0.1428305063
2193	0.1427772787
2194	0.1427277867
2195	0.1426756242
2196	0.1426218928
2197	0.1425704614
2198	0.1425163171
2199	0.1424632383
2200	0.1424109109
2201	0.1423581923
2202	0.1423031702
2203	0.1422528635
2204	0.1421990785
2205	0.1421489361
2206	0.1420974953
2207	0.1420400724
2208	0.1419877292
2209	0.1419355423
2210	0.1418877284
2211	0.1418361923
2212	0.141783306
2213	0.1417315992
2214	0.1416815921
2215	0.1416283294
2216	0.1415768034
2217	0.1415233659
2218	0.1414703331
2219	0.1414172037
2220	0.1413632241
2221	0.1413111539
2222	0.1412632952
2223	0.1412108955
2224	0.1411575202
2225	0.141107688
2226	0.1410561336
2227	0.141005384
2228	0.140958952
2229	0.1409100617
2230	0.1408591329
2231	0.1408116123
2232	0.1407554664
2233	0.1407006225
2234	0.1406477286
2235	0.1405987838
2236	0.140549979
2237	0.1404974353
2238	0.1404512764
2239	0.1403997871
2240	0.1403482206
2241	0.1402975374
2242	0.1402454656
2243	0.1401950052
2244	0.1401392912
2245	0.1400912027
2246	0.1400410831
2247	0.1399894337
2248	0.1399367402
2249	0.1398847125
2250	0.1398296871
2251	0.1397786413
2252	0.1397276019
2253	0.1396749538
2254	0.1396292753
2255	0.1395809717
2256	0.1395295136
2257	0.1394799195
2258	0.1394296666
2259	0.1393795256
2260	0.1393319094
2261	0.1392771503
2262	0.1392252883
2263	0.1391752304
2264	0.1391221044
2265	0.1390781325
2266	0.1390260316
2267	0.1389755557
2268	0.1389280991
2269	0.1388765448
2270	0.138826967
2271	0.1387812827
2272	0.1387307918
2273	0.1386795891
2274	0.1386335228
2275	0.1385823059
2276	0.1385329525
2277	0.1384859968
2278	0.1384376534
2279	0.1383928999
2280	0.138342228
2281	0.1382917213
2282	0.138244999
2283	0.1381946844
2284	0.1381443363
2285	0.1380939598
2286	0.1380461381
2287	0.137997407
2288	0.1379471921
2289	0.1378962183
2290	0.1378474437
2291	0.1377940631
2292	0.137746401
2293	0.1376964686
2294	0.1376461006
2295	0.1375994353
2296	0.1375518999
2297	0.1375034379
2298	0.1374529987
2299	0.1374053131
2300	0.1373532902
2301	0.1373062847
2302	0.1372561956
2303	0.1372058021
2304	0.1371564488
2305	0.1371088814
2306	0.1370596199
2307	0.1370135182
2308	0.136965576
2309	0.1369177267
2310	0.1368663847
2311	0.1368201633
2312	0.1367729846
2313	0.1367236193
2314	0.1366774019
2315	0.1366307516
2316	0.1365838488
2317	0.1365347045
2318	0.1364873427
2319	0.1364414622
2320	0.1363939719
2321	0.1363459706
2322	0.1362980198
2323	0.1362502169
2324	0.1362038428
2325	0.1361605345
2326	0.1361106584
2327	0.1360643528
2328	0.1360171858
2329	0.1359704571
2330	0.1359232274
2331	0.135875573
2332	0.1358301442
2333	0.1357827249
2334	0.1357373831
2335	0.1356886322
2336	0.1356378443
2337	0.1355904605
2338	0.1355468066
2339	0.1355005071
2340	0.1354552208
2341	0.1354098336
2342	0.135362809
2343	0.1353230226
2344	0.1352760806
2345	0.1352256321
2346	0.1351834397
2347	0.1351383887
2348	0.135096441
2349	0.1350472953
2350	0.135001012
2351	0.1349581058
2352	0.1349097108
2353	0.1348685756
2354	0.1348250723
2355	0.1347773863
2356	0.1347326399
2357	0.1346875974
2358	0.1346411816
2359	0.1345973458
2360	0.1345522026
2361	0.1345110168
2362	0.1344666736
2363	0.1344220337
2364	0.1343790677
2365	0.1343341945
2366	0.1342888815
2367	0.1342425926
2368	0.1341932143
2369	0.1341488124
2370	0.1341017703
2371	0.1340555077
2372	0.1340102597
2373	0.1339649597
2374	0.1339157628
2375	0.1338685189
2376	0.1338243109
2377	0.1337754521
2378	0.1337288026
2379	0.1336837022
2380	0.1336403618
2381	0.1335931909
2382	0.1335510031
2383	0.1335056773
2384	0.1334649541
2385	0.1334194234
2386	0.1333744678
2387	0.1333283117
2388	0.1332848435
2389	0.1332406825
2390	0.1331938808
2391	0.1331484959
2392	0.1331020678
2393	0.1330560023
2394	0.1330113647
2395	0.1329659796
2396	0.1329259681
2397	0.1328803198
2398	0.1328363767
2399	0.1327915459
2400	0.1327443909
2401	0.1327016287
2402	0.1326542101
2403	0.1326074957
2404	0.1325660401
2405	0.1325233885
2406	0.132479847
2407	0.132435123
2408	0.1323857993
2409	0.1323411707
2410	0.1322960302
2411	0.132254771
2412	0.1322124505
2413	0.1321689985
2414	0.1321243097
2415	0.1320863384
2416	0.1320495389
2417	0.1320070242
2418	0.1319647876
2419	0.1319219651
2420	0.1318795286
2421	0.131839354
2422	0.1317990718
2423	0.1317539122
2424	0.1317106058
2425	0.1316662933
2426	0.1316221245
2427	0.1315812366
2428	0.1315421069
2429	0.1314972498
2430	0.131456596
2431	0.1314162752
2432	0.1313747564
2433	0.1313345047
2434	0.1312919316
2435	0.1312459791
2436	0.1311998843
2437	0.1311563668
2438	0.1311129546
2439	0.1310703556
2440	0.1310294282
2441	0.1309903258
2442	0.1309439875
2443	0.1309043595
2444	0.1308627597
2445	0.1308208369
2446	0.1307770836
2447	0.1307352234
2448	0.1306922937
2449	0.1306497221
2450	0.1306119131
2451	0.1305689331
2452	0.1305268761
2453	0.1304859707
2454	0.130445074
2455	0.1304038946
2456	0.1303644219
2457	0.130328814
2458	0.1302860553
2459	0.1302432428
2460	0.1302033874
2461	0.1301610725
2462	0.1301187707
2463	0.1300782941
2464	0.130037047
2465	0.1299950663
2466	0.129956159
2467	0.1299151545
2468	0.1298753108
2469	0.1298310487
2470	0.1297918614
2471	0.1297521
2472	0.1297106733
2473	0.1296709812
2474	0.1296284869
2475	0.1295868054
2476	0.1295432301
2477	0.1294984631
2478	0.1294591683
2479	0.1294199516
2480	0.1293791164
2481	0.1293371077
2482	0.1292979991
2483	0.1292573097
2484	0.1292166109
2485	0.129174621
2486	0.1291365408
2487	0.1290988543
2488	0.1290559391
2489	0.1290142681
2490	0.12897216
2491	0.1289294221
2492	0.1288872763
2493	0.1288478864
2494	0.1288080252
2495	0.1287695564
2496	0.1287306443
2497	0.1286904513
2498	0.1286488538
2499	0.1286129892
2500	0.1285743015
2501	0.1285340038
2502	0.1284957785
2503	0.1284572153
2504	0.1284175848
2505	0.1283723386
2506	0.1283339484
2507	0.128292219
2508	0.1282529052
2509	0.1282146081
2510	0.1281743362
2511	0.1281358057
2512	0.128096856
2513	0.1280579797
2514	0.128022423
2515	0.1279851536
2516	0.12794511
2517	0.1279072343
2518	0.1278683686
2519	0.1278248625
2520	0.1277835158
2521	0.127743924
2522	0.1277073039
2523	0.1276689356
2524	0.1276337593
2525	0.127594229
2526	0.1275574643
2527	0.1275208654
2528	0.1274845769
2529	0.1274471148
2530	0.1274081549
2531	0.1273662398
2532	0.1273331079
2533	0.1272965226
2534	0.1272589251
2535	0.1272224787
2536	0.127182958
2537	0.1271477021
2538	0.1271064171
2539	0.1270680141
2540	0.12703371
2541	0.1269956954
2542	0.126958951
2543	0.1269212826
2544	0.1268839434
2545	0.1268407304
2546	0.1268058095
2547	0.1267699281
2548	0.1267307967
2549	0.1266980951
2550	0.1266612787
2551	0.1266251374
2552	0.1265863254
2553	0.1265481282
2554	0.1265106449
2555	0.1264701051
2556	0.1264346776
2557	0.1263952948
2558	0.1263600729
2559	0.1263251497
2560	0.1262894557
2561	0.1262512225
2562	0.1262118224
2563	0.1261727625
2564	0.1261331776
2565	0.1260955252
2566	0.1260546766
2567	0.1260165165
2568	0.1259792282
2569	0.1259420194
2570	0.1259086021
2571	0.1258738942
2572	0.1258352879
2573	0.1257989696
2574	0.1257615492
2575	0.1257256718
2576	0.1256878683
2577	0.1256529551
