iter	Passed	Remaining
1685	7409	58512
1686	7413	58503
1687	7417	58493
1688	7421	58486
1689	7426	58487
1690	7430	58478
1691	7433	58468
1692	7439	58472
1693	7443	58468
1694	7447	58458
1695	7451	58449
1696	7456	58452
1697	7460	58445
1698	7464	58435
1699	7468	58426
1700	7473	58428
1701	7477	58420
1702	7480	58411
1703	7485	58405
1704	7489	58400
1705	7493	58392
1706	7497	58382
1707	7500	58373
1708	7506	58376
1709	7510	58369
1710	7514	58361
1711	7517	58351
1712	7524	58360
1713	7528	58354
1714	7532	58346
1715	7538	58353
1716	7541	58345
1717	7545	58336
1718	7549	58328
1719	7555	58335
1720	7559	58329
1721	7563	58321
1722	7567	58313
1723	7572	58313
1724	7576	58306
1725	7580	58297
1726	7584	58291
1727	7590	58296
1728	7594	58289
1729	7598	58280
1730	7606	58307
1731	7610	58298
1732	7613	58288
1733	7618	58286
1734	7623	58286
1735	7627	58278
1736	7631	58269
1737	7635	58261
1738	7639	58258
1739	7643	58249
1740	7647	58239
1741	7652	58245
1742	7657	58244
1743	7661	58236
1744	7665	58227
1745	7670	58227
1746	7674	58220
1747	7678	58210
1748	7681	58200
1749	7686	58199
1750	7690	58192
1751	7694	58183
1752	7698	58174
1753	7703	58179
1754	7707	58169
1755	7711	58160
1756	7715	58151
1757	7720	58153
1758	7724	58145
1759	7728	58137
1760	7732	58132
1761	7738	58142
1762	7742	58134
1763	7746	58126
1764	7753	58141
1765	7757	58134
1766	7761	58126
1767	7766	58128
1768	7771	58128
1769	7775	58120
1770	7779	58113
1771	7785	58122
1772	7790	58115
1773	7793	58105
1774	7797	58097
1775	7802	58098
1776	7806	58092
1777	7810	58084
1778	7814	58078
1779	7819	58075
1780	7823	58068
1781	7828	58069
1782	7834	58074
1783	7838	58068
1784	7842	58059
1785	7846	58051
1786	7852	58060
1787	7856	58053
1788	7860	58044
1789	7864	58038
1790	7869	58038
1791	7873	58030
1792	7877	58021
1793	7882	58023
1794	7887	58022
1795	7890	58013
1796	7894	58004
1797	7900	58012
1798	7904	58002
1799	7908	57994
1800	7912	57985
1801	7917	57989
1802	7921	57980
1803	7925	57970
1804	7928	57962
1805	7933	57961
1806	7937	57953
1807	7941	57944
1808	7945	57938
1809	7950	57937
1810	7954	57930
1811	7958	57921
1812	7962	57915
1813	7968	57919
1814	7971	57910
1815	7975	57901
1816	7980	57902
1817	7984	57896
1818	7988	57887
1819	7992	57878
1820	7997	57876
1821	8002	57877
1822	8005	57867
1823	8009	57858
1824	8015	57865
1825	8019	57859
1826	8023	57849
1827	8026	57839
1828	8032	57842
1829	8036	57837
1830	8040	57829
1831	8044	57822
1832	8050	57827
1833	8054	57820
1834	8058	57811
1835	8062	57807
1836	8068	57813
1837	8072	57804
1838	8075	57796
1839	8081	57803
1840	8086	57798
1841	8090	57790
1842	8094	57789
1843	8100	57794
1844	8104	57785
1845	8108	57777
1846	8113	57780
1847	8118	57775
1848	8122	57768
1849	8126	57762
1850	8132	57770
1851	8136	57762
1852	8140	57754
1853	8145	57757
1854	8150	57753
1855	8153	57743
1856	8157	57734
1857	8162	57738
1858	8167	57733
1859	8171	57724
1860	8174	57716
1861	8180	57720
1862	8184	57713
1863	8188	57703
1864	8193	57703
1865	8198	57705
1866	8202	57695
1867	8205	57685
1868	8211	57690
1869	8215	57686
1870	8219	57677
1871	8223	57668
1872	8230	57683
1873	8234	57677
1874	8238	57667
1875	8243	57666
1876	8248	57669
1877	8252	57661
1878	8256	57652
1879	8261	57657
1880	8265	57651
1881	8269	57641
1882	8273	57632
1883	8279	57638
1884	8283	57630
1885	8286	57621
1886	8291	57615
1887	8296	57619
1888	8300	57610
1889	8304	57602
1890	8308	57600
1891	8314	57600
1892	8317	57592
1893	8321	57582
1894	8328	57593
1895	8332	57588
1896	8336	57579
1897	8340	57573
1898	8345	57574
1899	8349	57568
1900	8353	57560
1901	8358	57560
1902	8363	57558
1903	8367	57551
1904	8371	57542
1905	8376	57547
1906	8381	57542
1907	8384	57534
1908	8388	57526
1909	8394	57531
1910	8399	57527
1911	8402	57519
1912	8407	57517
1913	8413	57526
1914	8417	57518
1915	8421	57509
1916	8427	57517
1917	8431	57511
1918	8435	57503
1919	8440	57500
1920	8444	57495
1921	8448	57487
1922	8452	57478
1923	8456	57472
1924	8461	57470
1925	8465	57464
1926	8469	57455
1927	8475	57464
1928	8480	57464
1929	8484	57455
1930	8488	57447
1931	8493	57448
1932	8497	57443
1933	8501	57434
1934	8505	57428
1935	8509	57420
1936	8512	57410
1937	8516	57401
1938	8520	57392
1939	8524	57386
1940	8528	57378
1941	8532	57369
1942	8535	57359
1943	8539	57351
1944	8543	57342
1945	8546	57332
1946	8550	57323
1947	8554	57314
1948	8557	57305
1949	8561	57295
1950	8564	57285
1951	8568	57276
1952	8572	57268
1953	8576	57259
1954	8579	57250
1955	8583	57241
1956	8587	57233
1957	8591	57225
1958	8594	57216
1959	8598	57207
1960	8602	57198
1961	8606	57191
1962	8610	57182
1963	8613	57173
1964	8617	57164
1965	8621	57155
1966	8624	57146
1967	8628	57136
1968	8632	57128
1969	8635	57119
1970	8639	57111
1971	8643	57103
1972	8647	57095
1973	8651	57087
1974	8655	57080
1975	8659	57073
1976	8662	57064
1977	8666	57057
1978	8670	57049
1979	8674	57041
1980	8678	57033
1981	8682	57025
1982	8686	57017
1983	8689	57009
1984	8693	57001
1985	8697	56992
1986	8701	56984
1987	8705	56977
1988	8709	56969
1989	8712	56962
1990	8716	56953
1991	8720	56946
1992	8724	56938
1993	8728	56930
1994	8732	56923
1995	8736	56917
1996	8740	56908
1997	8743	56900
1998	8747	56891
1999	8751	56883
2000	8756	56882
2001	8759	56873
2002	8763	56864
2003	8767	56857
2004	8771	56847
2005	8775	56842
2006	8778	56833
2007	8782	56824
2008	8786	56815
2009	8789	56806
2010	8793	56796
2011	8797	56787
2012	8801	56785
2013	8805	56777
2014	8809	56768
2015	8812	56759
2016	8818	56760
2017	8822	56754
2018	8826	56748
2019	8830	56739
2020	8834	56738
2021	8839	56733
2022	8843	56728
2023	8847	56720
2024	8853	56725
2025	8858	56729
2026	8862	56722
2027	8867	56722
2028	8871	56715
2029	8875	56708
2030	8879	56699
2031	8884	56698
2032	8889	56699
2033	8893	56691
2034	8897	56683
2035	8901	56682
2036	8906	56677
2037	8910	56669
2038	8913	56661
2039	8919	56665
2040	8923	56660
2041	8927	56652
2042	8931	56645
2043	8936	56647
2044	8940	56639
2045	8944	56629
2046	8948	56626
2047	8953	56625
2048	8957	56617
2049	8961	56609
2050	8965	56604
2051	8970	56601
2052	8974	56594
2053	8977	56586
2054	8983	56586
2055	8988	56588
2056	8992	56579
2057	8997	56579
2058	9004	56593
2059	9011	56606
2060	9016	56603
2061	9020	56601
2062	9024	56594
2063	9028	56585
2064	9032	56579
2065	9038	56581
2066	9041	56574
2067	9045	56567
2068	9050	56567
2069	9055	56561
2070	9058	56553
2071	9062	56545
2072	9068	56552
2073	9072	56543
2074	9076	56535
2075	9080	56528
2076	9084	56524
2077	9088	56516
2078	9092	56507
2079	9095	56497
2080	9101	56499
2081	9104	56492
2082	9108	56483
2083	9112	56474
2084	9117	56476
2085	9121	56471
2086	9126	56466
2087	9131	56467
2088	9135	56462
2089	9139	56453
2090	9143	56445
2091	9146	56438
2092	9151	56434
2093	9155	56426
2094	9159	56419
2095	9163	56417
2096	9172	56439
2097	9180	56457
2098	9185	56453
2099	9189	56446
2100	9192	56439
2101	9197	56433
2102	9201	56430
2103	9205	56422
2104	9209	56417
2105	9214	56418
2106	9219	56417
2107	9223	56410
2108	9227	56402
2109	9232	56403
2110	9237	56398
2111	9241	56393
2112	9246	56392
2113	9251	56392
2114	9255	56385
2115	9259	56378
2116	9264	56378
2117	9270	56382
2118	9280	56412
2119	9287	56426
2120	9292	56426
2121	9300	56445
2122	9311	56479
2123	9321	56508
2124	9332	56542
2125	9342	56571
2126	9352	56600
2127	9362	56633
2128	9373	56665
2129	9383	56697
2130	9401	56772
2131	9413	56814
2132	9427	56870
2133	9433	56877
2134	9437	56870
2135	9441	56861
2136	9447	56864
2137	9450	56855
2138	9454	56848
2139	9459	56845
2140	9464	56845
2141	9468	56838
2142	9472	56830
2143	9478	56833
2144	9482	56828
2145	9486	56820
2146	9489	56811
2147	9494	56809
2148	9498	56802
2149	9502	56794
2150	9506	56786
2151	9511	56788
2152	9515	56780
2153	9519	56772
2154	9523	56764
2155	9531	56779
2156	9534	56772
2157	9538	56764
2158	9545	56771
2159	9549	56764
2160	9553	56756
2161	9556	56748
2162	9562	56749
2163	9566	56743
2164	9570	56735
2165	9573	56726
2166	9578	56724
2167	9582	56716
2168	9586	56708
2169	9590	56701
2170	9598	56722
2171	9603	56718
2172	9607	56710
2173	9614	56721
2174	9617	56713
2175	9621	56705
2176	9627	56706
2177	9631	56698
2178	9635	56691
2179	9638	56683
2180	9645	56689
2181	9649	56683
2182	9652	56674
2183	9656	56667
2184	9661	56664
2185	9665	56658
2186	9669	56650
2187	9674	56652
2188	9679	56648
2189	9683	56639
2190	9686	56631
2191	9692	56636
2192	9696	56629
2193	9700	56620
2194	9704	56612
2195	9709	56611
2196	9713	56604
2197	9717	56595
2198	9720	56588
2199	9726	56591
2200	9730	56584
2201	9734	56576
2202	9738	56571
2203	9743	56569
2204	9747	56562
2205	9751	56553
2206	9755	56547
2207	9760	56548
2208	9764	56541
2209	9768	56532
2210	9772	56524
2211	9780	56541
2212	9784	56536
2213	9789	56536
2214	9795	56538
2215	9799	56531
2216	9802	56522
2217	9808	56524
2218	9812	56515
2219	9816	56508
2220	9819	56501
2221	9825	56500
2222	9828	56492
2223	9840	56531
2224	9855	56583
2225	9870	56642
2226	9886	56701
2227	9900	56756
2228	9910	56779
2229	9922	56819
2230	9935	56863
2231	9941	56869
2232	9946	56869
2233	9950	56862
2234	9954	56854
2235	9959	56855
2236	9963	56844
2237	9966	56833
2238	9969	56820
2239	9972	56807
2240	9976	56799
2241	9979	56787
2242	9982	56774
2243	9985	56761
2244	9988	56748
2245	9993	56748
2246	9996	56736
2247	9999	56723
2248	10002	56711
2249	10006	56701
2250	10010	56696
2251	10013	56684
2252	10016	56672
2253	10019	56661
2254	10023	56650
2255	10027	56643
2256	10030	56633
2257	10033	56621
2258	10037	56610
2259	10041	56607
2260	10045	56598
2261	10048	56587
2262	10052	56577
2263	10055	56568
2264	10060	56566
2265	10063	56555
2266	10067	56545
2267	10070	56534
2268	10076	56539
2269	10080	56530
2270	10083	56520
2271	10087	56510
2272	10093	56512
2273	10096	56504
2274	10100	56494
2275	10103	56483
2276	10109	56486
2277	10112	56476
2278	10116	56466
2279	10119	56456
2280	10125	56460
2281	10129	56452
2282	10132	56442
2283	10136	56433
2284	10141	56431
2285	10145	56424
2286	10148	56415
2287	10152	56405
2288	10157	56404
2289	10161	56396
2290	10164	56386
2291	10168	56377
2292	10173	56376
2293	10177	56369
2294	10181	56361
2295	10184	56352
2296	10190	56356
2297	10194	56348
2298	10197	56339
2299	10201	56330
2300	10207	56333
2301	10211	56325
2302	10214	56317
2303	10218	56309
2304	10224	56311
2305	10228	56303
2306	10231	56295
2307	10235	56286
2308	10240	56283
2309	10244	56276
2310	10247	56267
2311	10251	56258
2312	10257	56265
2313	10261	56258
2314	10265	56249
2315	10269	56242
2316	10275	56245
2317	10279	56237
2318	10282	56228
2319	10288	56232
2320	10292	56225
2321	10296	56217
2322	10300	56209
2323	10306	56215
2324	10311	56213
2325	10315	56205
2326	10319	56198
2327	10324	56200
2328	10328	56191
2329	10332	56183
2330	10338	56187
2331	10342	56181
2332	10345	56173
2333	10349	56166
2334	10355	56165
2335	10359	56159
2336	10363	56151
2337	10366	56143
2338	10371	56141
2339	10375	56134
2340	10379	56126
2341	10383	56117
2342	10387	56115
2343	10391	56107
2344	10395	56100
2345	10399	56093
2346	10406	56102
2347	10410	56094
2348	10413	56086
2349	10419	56085
2350	10423	56083
2351	10427	56075
2352	10431	56068
2353	10435	56060
2354	10439	56052
2355	10442	56044
2356	10446	56036
2357	10450	56028
2358	10454	56021
2359	10458	56013
2360	10461	56004
2361	10465	55996
2362	10469	55988
2363	10473	55980
2364	10477	55973
2365	10480	55964
2366	10484	55957
2367	10488	55950
2368	10492	55942
2369	10496	55934
2370	10499	55927
2371	10503	55919
2372	10507	55911
2373	10511	55903
2374	10515	55895
2375	10518	55888
2376	10522	55880
2377	10526	55872
2378	10530	55865
2379	10534	55858
2380	10538	55850
2381	10541	55842
2382	10545	55834
2383	10549	55827
2384	10553	55818
2385	10557	55811
2386	10561	55805
2387	10564	55797
2388	10568	55789
2389	10572	55781
2390	10576	55774
2391	10580	55766
2392	10584	55760
2393	10588	55753
2394	10591	55745
2395	10595	55738
2396	10599	55731
2397	10603	55724
2398	10607	55716
2399	10611	55708
2400	10615	55701
2401	10618	55693
2402	10622	55686
2403	10626	55677
2404	10630	55669
2405	10633	55661
2406	10637	55653
2407	10641	55646
2408	10645	55639
2409	10649	55632
2410	10653	55625
2411	10656	55617
2412	10660	55609
2413	10664	55602
2414	10668	55594
2415	10672	55586
2416	10676	55579
2417	10680	55573
2418	10684	55567
2419	10688	55560
2420	10692	55553
2421	10695	55546
2422	10699	55538
2423	10703	55531
2424	10707	55524
2425	10711	55518
2426	10715	55513
2427	10719	55506
2428	10723	55498
2429	10727	55492
2430	10733	55497
2431	10737	55490
2432	10741	55483
2433	10747	55484
2434	10751	55481
2435	10755	55474
2436	10759	55468
2437	10765	55470
2438	10769	55464
2439	10773	55457
2440	10777	55452
2441	10783	55455
2442	10787	55447
2443	10791	55440
2444	10795	55433
2445	10800	55431
2446	10804	55424
2447	10807	55417
2448	10812	55411
2449	10817	55412
2450	10821	55404
2451	10825	55396
2452	10829	55391
2453	10833	55386
2454	10837	55378
2455	10841	55371
2456	10845	55366
2457	10850	55366
2458	10854	55360
2459	10858	55352
2460	10862	55345
2461	10867	55342
2462	10871	55335
2463	10874	55327
2464	10880	55328
2465	10884	55322
2466	10888	55314
2467	10891	55306
2468	10897	55310
2469	10901	55303
2470	10905	55295
2471	10909	55287
2472	10915	55293
2473	10919	55286
2474	10923	55279
2475	10928	55276
2476	10932	55272
2477	10936	55265
2478	10940	55258
2479	10945	55256
2480	10950	55253
2481	10954	55247
2482	10957	55239
2483	10962	55237
2484	10966	55231
2485	10970	55224
2486	10974	55216
2487	10980	55221
2488	10984	55214
2489	10988	55207
2490	10993	55207
2491	10998	55205
2492	11003	55200
2493	11006	55192
2494	11012	55193
2495	11016	55186
2496	11020	55179
2497	11023	55172
2498	11030	55177
2499	11033	55169
2500	11037	55161
2501	11041	55155
2502	11047	55158
2503	11051	55150
2504	11055	55145
2505	11063	55160
2506	11067	55154
2507	11071	55146
2508	11076	55146
2509	11082	55145
2510	11085	55138
2511	11089	55131
2512	11095	55134
2513	11099	55127
2514	11103	55120
2515	11107	55113
2516	11112	55112
2517	11116	55106
2518	11120	55099
2519	11125	55095
2520	11131	55100
2521	11135	55094
2522	11139	55086
2523	11145	55093
2524	11149	55086
2525	11153	55079
2526	11159	55080
2527	11163	55074
2528	11167	55067
2529	11170	55060
2530	11175	55055
2531	11180	55054
2532	11184	55047
2533	11188	55039
2534	11191	55032
2535	11197	55031
2536	11200	55023
2537	11204	55015
2538	11210	55017
2539	11214	55011
2540	11218	55004
2541	11222	54997
2542	11226	54995
2543	11230	54989
2544	11234	54981
2545	11239	54980
2546	11243	54975
2547	11247	54967
2548	11252	54962
2549	11257	54960
2550	11261	54958
2551	11265	54950
2552	11269	54943
2553	11276	54950
2554	11280	54944
2555	11284	54937
2556	11288	54932
2557	11295	54940
2558	11300	54936
2559	11303	54929
2560	11309	54929
2561	11313	54923
2562	11317	54916
2563	11321	54911
2564	11326	54908
2565	11330	54902
2566	11333	54894
2567	11339	54895
2568	11344	54894
2569	11348	54887
2570	11352	54879
2571	11356	54873
2572	11360	54868
2573	11364	54861
2574	11368	54854
2575	11373	54855
2576	11378	54852
2577	11382	54844
2578	11386	54838
2579	11391	54836
2580	11395	54831
2581	11399	54823
2582	11403	54818
2583	11407	54813
2584	11411	54808
2585	11415	54801
2586	11420	54796
2587	11426	54799
2588	11429	54792
2589	11433	54784
2590	11437	54778
2591	11443	54780
2592	11447	54773
2593	11451	54766
2594	11456	54763
2595	11460	54761
2596	11464	54754
2597	11468	54747
2598	11473	54745
2599	11477	54739
2600	11481	54732
2601	11485	54724
2602	11490	54726
2603	11495	54721
2604	11498	54713
2605	11503	54711
2606	11508	54709
2607	11512	54702
2608	11516	54695
2609	11521	54695
2610	11526	54690
2611	11529	54682
2612	11534	54680
2613	11539	54679
2614	11543	54673
2615	11547	54665
2616	11551	54658
2617	11557	54663
2618	11561	54655
2619	11565	54647
2620	11570	54646
2621	11575	54643
2622	11578	54635
2623	11582	54628
2624	11588	54633
2625	11592	54626
2626	11596	54619
2627	11600	54610
2628	11605	54610
2629	11609	54604
2630	11613	54597
2631	11617	54589
2632	11622	54590
2633	11626	54582
2634	11629	54574
2635	11634	54569
2636	11640	54571
2637	11643	54563
2638	11647	54556
2639	11652	54552
2640	11657	54550
2641	11660	54544
2642	11664	54537
2643	11670	54538
2644	11674	54532
2645	11678	54525
2646	11682	54518
2647	11689	54527
2648	11693	54521
2649	11697	54514
2650	11702	54514
2651	11707	54509
2652	11710	54502
2653	11714	54496
2654	11719	54493
2655	11723	54487
2656	11727	54480
2657	11731	54475
2658	11736	54471
2659	11743	54480
2660	11747	54473
2661	11754	54481
2662	11758	54475
2663	11762	54467
2664	11768	54471
2665	11772	54466
2666	11776	54458
2667	11780	54450
2668	11786	54454
2669	11790	54448
2670	11794	54440
2671	11798	54435
2672	11803	54431
2673	11807	54425
2674	11810	54417
2675	11814	54409
2676	11819	54406
2677	11823	54400
2678	11826	54392
2679	11830	54384
2680	11835	54385
2681	11839	54378
2682	11843	54371
2683	11848	54368
2684	11853	54366
2685	11857	54359
2686	11860	54351
2687	11864	54345
2688	11868	54338
2689	11872	54330
2690	11876	54322
2691	11880	54316
2692	11885	54317
2693	11889	54310
2694	11893	54303
2695	11898	54301
2696	11903	54299
2697	11907	54293
2698	11911	54286
2699	11916	54284
2700	11920	54280
2701	11924	54273
2702	11928	54266
2703	11934	54268
2704	11938	54263
2705	11942	54256
2706	11947	54256
2707	11952	54253
2708	11956	54246
2709	11960	54240
2710	11965	54241
2711	11970	54237
2712	11974	54231
2713	11978	54223
2714	11984	54227
2715	11988	54220
2716	11992	54213
2717	11998	54218
2718	12002	54212
2719	12006	54203
2720	12009	54195
2721	12014	54194
2722	12018	54188
2723	12022	54180
2724	12026	54172
2725	12030	54169
2726	12037	54176
2727	12041	54169
2728	12046	54167
2729	12050	54162
2730	12054	54155
2731	12058	54147
2732	12063	54146
2733	12068	54146
2734	12072	54140
2735	12076	54133
2736	12082	54136
2737	12086	54129
2738	12090	54121
2739	12094	54115
2740	12098	54110
2741	12102	54103
2742	12106	54095
2743	12109	54088
2744	12114	54087
2745	12119	54081
2746	12122	54074
2747	12128	54073
2748	12133	54073
2749	12137	54066
2750	12141	54059
2751	12145	54055
2752	12150	54053
2753	12154	54045
2754	12158	54038
2755	12163	54039
2756	12168	54035
2757	12171	54027
2758	12175	54020
2759	12182	54026
2760	12186	54021
2761	12190	54013
2762	12196	54015
2763	12200	54012
2764	12204	54005
2765	12208	53998
2766	12213	53997
2767	12217	53989
2768	12221	53983
2769	12225	53976
2770	12230	53977
2771	12234	53970
2772	12238	53964
2773	12243	53960
2774	12248	53958
2775	12252	53951
2776	12255	53944
2777	12261	53945
2778	12265	53939
2779	12269	53933
2780	12273	53925
2781	12278	53926
2782	12282	53919
2783	12286	53912
2784	12290	53905
2785	12295	53905
2786	12299	53900
2787	12303	53892
2788	12307	53885
2789	12313	53888
2790	12317	53882
2791	12321	53875
2792	12327	53877
2793	12331	53872
2794	12335	53865
2795	12339	53857
2796	12344	53855
2797	12348	53849
2798	12351	53842
2799	12355	53834
2800	12360	53832
2801	12365	53831
2802	12369	53824
2803	12374	53823
2804	12380	53823
2805	12384	53819
2806	12388	53811
2807	12393	53811
2808	12397	53806
2809	12401	53798
2810	12405	53791
2811	12409	53784
2812	12412	53776
2813	12416	53768
2814	12420	53761
2815	12425	53762
2816	12429	53754
2817	12433	53746
2818	12436	53739
2819	12440	53732
2820	12444	53725
2821	12447	53717
2822	12451	53708
2823	12455	53702
2824	12458	53694
2825	12462	53687
2826	12466	53680
2827	12470	53673
2828	12474	53669
2829	12478	53662
2830	12482	53655
2831	12486	53648
2832	12490	53641
2833	12493	53634
2834	12497	53627
2835	12501	53620
2836	12505	53613
2837	12508	53605
2838	12512	53598
2839	12516	53591
2840	12520	53584
2841	12523	53576
2842	12527	53570
2843	12531	53563
2844	12535	53556
2845	12539	53549
2846	12543	53543
2847	12546	53535
2848	12550	53528
2849	12555	53524
2850	12558	53517
2851	12562	53509
2852	12566	53502
2853	12570	53496
2854	12573	53488
2855	12577	53480
2856	12581	53473
2857	12584	53464
2858	12588	53458
